task_name,test_output_grid,hashed_output_grid,task_type,count
d47aa2ff.json,|000040000050000000000|090000000050900004000|000400090050004000900|000000000050000000000|000900700050009000000|000000000050000070000|040000000050400000000|000000040050000000000|000070000050000700400|090000000050900000000|,aa565de1ec0b672ba767a2839308cb2d,evaluation,1
2c608aff.json,|222222222222222222222|222222222222222222222|222222222222222222222|222222222222221222222|222122222222222222212|222222222222222222222|222222211111111122222|222222211111111122222|222222211111111122222|222122211111111122222|222222211111111122222|222222211111111122222|222222222222222222222|222222222222222222221|222222222222222212122|222222222222222112222|222212222222222222222|222222222222222222222|222222222222222222222|,847fd79364356832153b6743ca5bacaa,training,1
8b28cd80.json,|000|000|006|,d64970ffcb5de7361d734d9a2a1312f5,evaluation,1
9172f3a0.json,|010|006|610|,832d495b9bf8bc094ff722c5097cb0bd,training,1
673ef223.json,|000000000000|200000000000|244444448000|244444480000|200000000000|244480000000|200000000000|000000000000|000000000000|000000000000|000000000000|000000000000|000000000000|000000000000|000000000002|000000000002|000000000002|000000000002|000000000002|000000000000|000000000000|,f52087e7dfbfccdfdc1b2dd5433cd5bd,training,1
1f642eb9.json,|0006020000|0000000000|0000000000|9088880000|0088880007|3088880000|4088880000|0000000000|0000000000|0000600000|,92c5613c51510dace00ac8966b7c46c9,training,1
50846271.json,|0504005505000505000440|0504400055005500000444|0000444000055004400444|0055044404050504404440|0505224224005044400440|0005052444050000444400|4400552044000400044444|4000000000044404004040|4444400550524244004440|0004440050004404440000|0004440404044250400550|0444000444400504400055|4400444004404044004405|0044444444004444400405|4404422244404440400440|4000425040404444000044|4440020440022222505044|4040050400000505550440|4444405055550500550405|,6ce7aa46caee102fd98d87398da80e39,training,1
e40b9e2f.json,|0000000000|0000000000|0200202000|0333230000|0002320000|0333230000|0200002000|0000000000|0000000000|0000000000|,346e777007c3aad4209b201b103f42c9,training,1
c8f0f002.json,|1551|5000|8155|5000|8515|8000|,a60264d815da08957e47bc4bfed070b5,training,1
96a8c0cd.json,|00000000000000000000000000000|00000000100000000000000000000|00000000100000000000000100000|00000100100300000001000100000|00000100000300000001000100000|00030102222300000001000000000|22230002102222230000000300000|00232222100000230022222300000|00222100100300230021002300000|00000100000300222221002222222|00000100000300000001000100000|00000000000000000000000100000|00000000000000000000000100000|,6075ccad3550659a0b515202abbacc2c,evaluation,1
50846271.json,|0505085505000505000550|0505580055005500000555|0000585000055005500555|0055085505050505505550|0505285225005055500550|0005082555050000555500|5500588055000500055555|5000008000055505005050|5555500550528255005550|0005550050008805550000|0005550505055250500550|0555008555500505500055|5500558008505055005505|0055588558085555500505|5505588258588550500550|5000588058508555000055|5550028858028222505055|5050058500808505550550|5555508055558500550505|,e9d50804d1a9b1e3be3ca41c6d63fc8a,training,1
25094a63.json,|683338183881631231113122682386|166881336388211368831218238882|883631683863128182132111111836|131281822213183631131111111263|812386888888888813811111118368|613186888888888811316111116283|333383888888888813116288888813|331321888888888881132632188828|183283888888888868882831336131|812316888888888838661383328881|331128888888888838181862811163|611216832281638263213361286222|132812881322223338321166383316|812631328133818366831813323363|881328112121811333888333186113|683281311311838833363331363286|381182332816166863183888116331|881236331883368181223838826861|318233633631131181318281121338|888128831133336333333138288128|683812838318331333333828883311|816312881138238333333383833131|212218631388822333333881311326|113663228263862333333311338333|136183253313833333333383833812|883882222886833333333221618686|331118833328233333688228112188|663336338888136833811161262638|128321333313866181621633383818|862638288311611218121318363338|,11036be158a3784cc18307d578afd1e4,evaluation,1
91714a58.json,|0000000000000000|0000000000000000|0000000000000000|0000000000000000|0000000000000000|0000000000000000|0000000000000000|0000000000000000|0000000000000000|0000000000000000|0000011111100000|0000011111100000|0000010000000000|0000000000000000|0000000000000000|0000000000000000|,43530d2bc862c2767b39fd7cd1e7e14f,training,1
9f27f097.json,|888888888888|811128888888|811218888888|812228888888|888888888888|888888888888|888888888888|888888888888|888888888888|881121888888|881211888888|882221888888|,728aff7648269488237606d8af946a34,evaluation,1
c6e1b8da.json,|00000000000000000000|08888880000000000000|08888880222200000000|08888880222200000000|08888880222200000000|00000000222200000000|00000000000000000000|00000000000000111110|00000000000000111110|00000000000000111110|00033333333000111110|00033333333000111110|00033333333000000000|00033333333000000000|00033333333000000000|00000000000000000000|00000007777770000000|00000007777770000000|00000007777770000000|00000000000000000000|,f0f98e60a13c2da2afff8ba04d4861c1,evaluation,1
e872b94a.json,|0000000000|0000000000|0000050000|0000050000|0000050000|0000050000|0000000000|0000000000|0000000000|,b48dbb1a4aa012077e36e9bae025d0dd,evaluation,1
f1cefba8.json,|000000800080000000|000000800080000000|000000800080000000|011111811181111000|011111811181111000|011888888888811000|011888888888811000|011888888888811000|011888888888811000|888888888888888888|011888888888811000|011888888888811000|011888888888811000|011888888888811000|011111811181111000|011111811181111000|000000800080000000|000000800080000000|000000800080000000|,f0ac6b2b78cee9e98f7fddfbaa8598c2,training,1
b7999b51.json,|2361|2360|2300|2000|,18a7d3281db54ce9f519e78993e13004,evaluation,1
2dee498d.json,|200000011000002|233233422422332|222322222222222|233233411422332|200112222221102|,869a31a823585bfd4015de8d7797266b,training,1
639f5a19.json,|00000000000000000000000|00044444400000000000000|00044444400000000000000|00044444400000000000000|00044444400044444444440|00044444400044444444440|00044444400044444444440|00044444400044444444440|00044444400044444444440|00044444400044444444440|00044444400044444444440|00000000000044444444443|00000000002224444444443|00000000002244444444443|00000000002244444444443|00044444402244444444443|00044444402244444444443|00044444402244444444443|02244444433222222333333|02244444433222222333333|02244444433000000000000|02222233333000000000000|02222233333000000000000|,6c8aa8a61166b9d15989e2c63c5e3d7c,evaluation,1
2281f1f4.json,|5055005050|0000000000|0220220225|0220220225|0000000000|0000000005|0220220220|0000000005|0220220220|0000000005|,c5b4a87912ba6922586ca94076b660c3,training,1
7c008303.json,|040|444|040|,8b047f4251152b8014985a2a56c5d3bc,training,1
4acc7107.json,|0000000000|0000000000|0000000000|0000000000|2222000000|0002000333|0022000000|0000033000|2223333000|2220030000|,44f9679bef4a801beaaf7124d4ca2ca9,evaluation,1
b9630600.json,|000000000000000000000000000000|000000000000000000000000000000|000000000000000000333000000000|000000000000000000303300000000|000000000000000003300333333300|000000000333333333000000000330|000000033000000000000000000030|000000030000000000000000000030|000333330000000000000000000003|000300000000000000000000000003|003300000000000000000000000003|003000000000000000000000000030|003030000000000000000000000030|003333000000000000000000000330|003303000000000000000003333300|000003000000000000000003000000|000003000333333333333003000000|000003000300000000003003333300|000003000300000000003000000300|000333000333300000003000003000|000300000003300000003000003000|000300000003000000003000003000|000300000003000000003333333000|000333333333000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|,f7d6a1df64fc29c9b2bbbcd90822cc33,evaluation,1
ce602527.json,|333333333333333333|333333333333333333|333333333313113333|333333333311313333|333333333313113333|333633333333333333|336663333333333333|333633333333333333|336663333333333333|333333333333333333|333333333333333333|333333333333333333|333333338833333333|333333338833333333|333333888888333333|333333888888333333|333333338833333333|333333338833333333|,01ca839d53bfed69b63081c694a8b4c6,training,1
137f0df0.json,|1122222211|0022002200|0022002200|1122222211|0022002200|0022002200|1122222211|0022002200|0022002200|1122222211|,675c78962d05566f72464eb2d063b385,evaluation,1
ccd554ac.json,|08080|88888|08080|88888|08080|,5ca32e89f9601c00cae202017956d8a8,evaluation,1
6fa7a44f.json,|292|852|118|,facbacaa1dd4ecd6f9e772b6bf250c94,training,1
228f6490.json,|000|000|000|,44dfd9605050f159e1f6faaf3f841861,training,1
c8cbb738.json,|23132|68886|18881|68886|23132|,fde0732aab27520efbac28b90cf0bbc1,training,1
477d2879.json,|5553770000000|5553776666600|5533776888600|3337776688660|7777777688860|7777777688860|7777777688860|7777766688860|7777768888860|6666666666660|4444444460000|4444444660000|4444444600000|,f6b5016e5b9790c6b3d4cd5b18e07d7a,evaluation,1
a096bf4d.json,|00000000000000000000000000|05555055550555505555055550|05225052250523505225052250|05585055850558505585055850|05555055550555505555055550|00000000000000000000000000|05555055550555505555055550|05225052250522505225052250|05525055450552505545055250|05555055550555505555055550|00000000000000000000000000|05555055550555505555055550|05225052250522505225052250|05525055250552505525055250|05555055550555505555055550|00000000000000000000000000|05555055550555505555055550|05225052250522505225052250|05585055250552505585055250|05555055550555505555055550|00000000000000000000000000|05555055550555505555055550|05625052250523505625052350|05525055250552505525055250|05555055550555505555055550|00000000000000000000000000|,77b51a38c93d19dd80f0f3ac562cbbaf,evaluation,1
e7b06bea.json,|000040000|000040000|000080000|000080000|000030000|000030000|000040000|000040000|000080000|,fd451ca92d883fd9a66a0f386ee9d6ec,evaluation,1
ac605cbb.json,|00000000000|00000000000|01000000000|05000000000|05000000000|05000000000|05000025200|01006556300|00000000500|00000000500|00000000300|,b80b60bbe76ad849d9bb739761a18920,evaluation,1
8d5021e8.json,|3333|0330|3333|3333|0330|3333|3333|0333|3333|,7079b7ec432581f8356cd2381ce20615,training,1
e99362f0.json,|8878|8877|8788|8887|8987|,675b136d9ccd9f9ae576e0b1af602360,evaluation,1
af24b4cc.json,|134|652|,79094f3aae5e09cce8016d1d35f04fd8,evaluation,1
d492a647.json,|50550555555050050|05500000000000055|55500000000000055|50500000202020200|05500000000000005|55000000200000050|05500000002000050|55500000200020255|55500000002000050|55500000200020205|05500000002000005|55500000200000055|00555505055555550|05500000550550555|00500505005055005|,96721b75accd368911c71505359a000b,evaluation,1
6855a6e4.json,|000000000000000|000000000000000|000000000000000|002222000222200|002000000000200|002000555000200|002000555000200|002000555000200|002000555000200|002000000000200|002222000222200|000000000000000|000000000000000|000000000000000|000000000000000|,43e065403e3a91d558f678b6ee11d0e3,training,1
d37a1ef5.json,|000000000000|002222222220|002222222220|002222222220|002220505220|002225050220|002222222220|002222222220|002222222220|002222222220|000000000000|000000000000|000000000000|,8a01b554cda7b4680ca795b76506e994,evaluation,1
1cf80156.json,|006000000000|006000000000|006000000000|006000000000|006666666666|006660000000|006660000000|006666666666|006000000000|006000000000|006000000000|006000000000|,2794003f08beef293cbb6b4a9b5e70c9,training,1
e74e1818.json,|000000000000000|000002000002000|000222020222000|002002002002000|000000030000000|000000333000000|000003000300000|000033333330000|000044404440000|000040404040000|000444404444000|008888888888800|000008808800000|000000888000000|000000000000000|,25ad4ed83f995c0c6d596dccbb151b8a,evaluation,1
e7dd8335.json,|000|000|000|,44dfd9605050f159e1f6faaf3f841861,evaluation,1
b60334d2.json,|000|000|000|,44dfd9605050f159e1f6faaf3f841861,training,1
d364b489.json,|7160000071|0800000208|0002007160|0071600800|0008000000|2000000200|1600007160|8000000800|0002000000|0071600000|,14e924479f262885cfde78f2c398601b,training,1
321b1fc6.json,|000000000|000000000|044000440|000000000|343303433|000000000|003000030|000000000|000000000|000000000|000000000|000000440|000000000|000003433|000000000|000000030|000000000|000000000|000000000|000000000|,0d24249de62892d45f2d174c0d520923,training,1
543a7ed5.json,|88888888888888|88888888888888|88888888666888|88666688666888|88688688686888|88688688686888|88666688686888|88888888666888|88888888888888|88886666666888|88886688666888|88886666666888|88888888888888|88888888888888|,f48d3ede90b311689503f8577c0802ba,training,1
8efcae92.json,|11111111111111111|11111111111111111|11111111111111111|11111111112111211|11111111111121121|,79574dcea565a3e8bfb10a60640f730f,training,1
ef26cbf6.json,|6004000|0604010|2604000|4444444|0024000|0224020|2004000|4444444|8804000|0804000|8884000|,94cf20d5bed984cf9c20e5bb6f4e48b1,evaluation,1
49d1d64f.json,|02180|22388|44344|04340|,7b3059afc749fe5bf8e85277312e8596,training,1
f35d900a.json,|000000000000000000|000000000000000000|000000000000000000|000000000000000000|444111111111111111|004000000000400000|004000000000400000|004000000000400000|004000000000400000|004000000000400000|004000000000400000|004000000000400000|004000000000400000|004000000000400000|004444444444400000|111111111111444444|000000000000000000|,8f08f273dceea4a05efd37c3348a4234,training,1
4b6b68e5.json,|000000000000000000000000|000222222200000033333300|000211111222000038888300|000211111112000038888300|000211111112003338888300|022211111112003888888300|021111111112003888888300|021111122222003888888300|021111120000003888888300|022222220000003888888300|000000000000003333888300|000000000000000003888300|000000000000000003888300|000000000000000003333300|000000088888000000000000|000000084448000000000000|008888884448000000000000|008444444448000000000000|008444444448000777777700|008444444448000711111700|008444444448000711111700|008448888448000711111700|008888008888000711111000|000000000000000777770000|000000000000000000000000|000000000000000000000000|,7e30cec21c4ee1dd7b64473b607622b5,evaluation,1
